taxon;code_trait;Annee;surfacebalayee;Campagne;depth;Trait;Lat;Lon;biom1km;densite1km;site
Suberites;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;312.4863287;20.83242191;GdL
Suberites;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;12581.93366;0;GdL
Suberites;MEDITS_2013_G301_41;2013;0.0512904;MEDITS;110;G301;42.47708333;3.356666667;36732.02003;0;GdL
Suberites;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;1032.673799;103.2673799;GdL
Suberites;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;746.5049993;45.24272723;GdL
Suberites;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;1182.360808;40.77106233;GdL
Suberites;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;4850.948822;538.9943136;GdL
Suberites;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;6226.528905;272.4106396;GdL
Suberites;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;81.11681633;20.27920408;GdL
Suberites;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;1130.324057;23.0678379;GdL
Suberites;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;2208.181405;37.11229252;GdL
Suberites;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;733.0060816;23.64535747;GdL
Suberites;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;3468.275645;245.041214;GdL
Suberites;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;1793.686224;108.708256;GdL
Suberites;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;116.2018592;33.20053121;GdL
Suberites;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;16736.6229;1403.191957;GdL
Suberites;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;5974.842767;41.92872117;GdL
Suberites;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;89.11416951;0;GdL
Suberites;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;4711.052606;102.0444608;GdL
Suberites carnosus;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;321.2890115;0;GdL
Suberites carnosus;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;40.77106233;20.38553117;GdL
Suberites carnosus;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;3503.463038;808.4914704;GdL
Suberites carnosus;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;94.24662079;18.84932416;GdL
Suberites carnosus;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;293.5010482;62.89308176;GdL
Suberites ficus;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;16266.96675;18.84932416;GdL
Suberites ficus;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;199.2984694;18.11804267;GdL
Tethyidae;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;67412.7888;0;GdL
Tethyidae;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;904.7675596;37.69864831;GdL
Tethyidae;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;674.0543018;38.51738868;GdL
Tethys fimbria;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;62.49726574;83.32968766;GdL
Tethys fimbria;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;37093.64286;805.4855632;GdL
Tethys fimbria;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;2982.054764;80.16276247;GdL
Tethys fimbria;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;930.4398287;24.48525865;GdL
Tethys fimbria;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;1408.029287;39.11192464;GdL
Tethys fimbria;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;22980.11864;331.6718155;GdL
Tethys fimbria;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;4382.889201;161.4748653;GdL
Tethys fimbria;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;2482.762534;47.29071494;GdL
Tethys fimbria;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;16512.92563;305.0417297;GdL
Tethys fimbria;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;2306.079665;41.92872117;GdL
Tethys fimbria;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;2103.0944;71.29133561;GdL
Tethys fimbria;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;1000.253398;16.67088996;GdL
Thyone inermis;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;391.7641384;24.48525865;GdL
Thyone inermis;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;1432.548636;75.39729663;GdL
Turritella communis;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;283.4046932;65.40108304;GdL
Turritella communis;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;384.5631815;226.2136362;GdL
Turritella communis;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;176.3580774;64.13020998;GdL
Turritella communis;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;260.5992836;260.5992836;GdL
Turritella communis;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;230.678379;161.4748653;GdL
Turritella communis;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;4419.833367;3276.773014;GdL
Turritella communis;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;36.81071928;18.40535964;GdL
Veretillidae;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;185836.354;50565.80282;GdL
Veretillidae;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;1655.305813;130.192592;GdL
Veretillidae;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;1765.931888;123.2045504;GdL
Veretillidae;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;759.3735168;308.4954912;GdL
Veretillidae;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;80.21330322;16.04266064;GdL
Veretillidae;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;258945.2844;41414.68683;GdL
Veretillidae;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;2891.601104;1586.364494;GdL
Veretillidae;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;1105.534305;73.70228698;GdL
Veretillidae;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;27144.64576;24498.92817;GdL
Veretillidae;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;409803.1863;408451.564;GdL
Veretillidae;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;37155.60329;8798.380767;GdL
Veretillidae;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;2035.922725;203.5922725;GdL
Veretillidae;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;769.5625197;96.19531497;GdL
Veretillidae;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;937.7344336;896.9633713;GdL
Veretillidae;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;1126.321898;1762.938623;GdL
Veretillidae;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;8702.403232;2757.390687;GdL
Veretillidae;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;63941.58786;12958.89165;GdL
Veretillidae;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;415.2210822;23.0678379;GdL
Veretillidae;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;7366.388945;482.6254826;GdL
Veretillidae;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;278.3421939;37.11229252;GdL
Veretillidae;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;1962.56467;94.58142988;GdL
Veretillidae;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;16.85996618;16.85996618;GdL
Veretillidae;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;23569.55765;6141.506825;GdL
Veretillidae;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;552.507851;71.29133561;GdL
Veretillidae;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;184.0535964;36.81071928;GdL
